train_loss,train_acc,test_loss,test_acc
0.003637014953482211,0.9870486465823758,0.020581681029095005,0.9505756084735578
0.003458682630386521,0.9876172175584419,0.020508624758804217,0.951301770332532
0.0036283178190228784,0.9870605144844375,0.020554706871431943,0.9511546599559294
0.0034909292746485615,0.9875254874857378,0.020598134700170096,0.9510466746794872
0.0031617452787765774,0.9890212577447131,0.02069293432092915,0.9517086713741988
0.003728011959219861,0.9864104229409344,0.021800993621582165,0.9499746469350961
0.0031122421966385382,0.9889618664095047,0.021295331602838512,0.9523080679086539
0.0031719387815889355,0.9888806049665668,0.021055752945054945,0.951617901141827
0.0031619451529212765,0.988780116485791,0.021624753858001593,0.9509386894030448
0.003078121133618508,0.9891344433259478,0.021213466350066785,0.9516038161057693
0.0029032050823529706,0.9897999786896012,0.020822671251759555,0.9519997621193911
0.002999949692764148,0.989183106906891,0.022063423321621183,0.9515787760416666
0.0031087656796183185,0.9890536483071086,0.021058896284860868,0.9512313451522436
0.0029205350881868412,0.9896522259001777,0.022006558792782016,0.9516319861778846
0.0031517142309356195,0.9886149505300237,0.023214478404649224,0.9509950295472755
0.0027531539557205153,0.990344762036644,0.021698127743244793,0.9520670572916666
0.0025099474822396555,0.9913620848203623,0.02174958815642943,0.9524317032251602
0.00257857681947422,0.9910727982294956,0.021889793924250018,0.9522908528645834
0.0026896373974890217,0.9904018730762596,0.022403326045605354,0.9510967548076922
0.0025028895668689614,0.9912523196825165,0.022344437073722172,0.952068622295673
0.002379340849735361,0.9918179366392922,0.022139182590763085,0.9522485977564102
0.0024320189473052162,0.9913836439786929,0.022783714933514904,0.9519809820713142
0.002393438264147082,0.9917393182662457,0.022088671568781137,0.9520889673477564
0.0022067859517765384,0.9925103173010588,0.02239759408500201,0.9530076246995192
0.0023623767351698246,0.9919371857338075,0.022652653147815727,0.9526492387820514
0.002373139521173899,0.991666037857882,0.02292979682533769,0.9517853565705128
0.002165291958223327,0.9925417750152572,0.02283934172495113,0.9528151292067308
0.0022876990477203687,0.9919403470526972,0.023354852998939652,0.9523847531049681
0.0020336422163757155,0.9930945912217742,0.023118970411208768,0.9529857146434296
0.0021208509624802046,0.9926266642011835,0.023430238768924028,0.9531453450520834
0.0020679506948823316,0.9929440398877596,0.022942433550876256,0.9525897686298078
0.0018149629904003187,0.9939409436609441,0.023131533758714795,0.9532877604166666
0.0019082384739455354,0.9935530342856954,0.023198724195632774,0.953254895332532
0.0019129976186997386,0.9935767182649189,0.022698210673600745,0.9533362755408654
0.0019486693348505872,0.9933666719458965,0.023119817073165905,0.9532298552684294
0.002009971223530389,0.992858425153236,0.02508357339441621,0.9520169771634616
0.001837280568339958,0.9938262033327142,0.023666702695967008,0.9527384440104166
0.0017390298102971902,0.9941845206901584,0.023405330095556565,0.9528479942908654
0.0018471624613337577,0.9936818191617799,0.02373699793436875,0.9527509640424681
0.0017341005339468892,0.9942391959594821,0.0231700567722631,0.9535898061899039
0.001653652536398794,0.9944648415733542,0.0236174166687609,0.9536383213141025
0.001673668199986211,0.9943574603809007,0.024041358240841266,0.9534317407852565
0.0016326604772780942,0.994527808826651,0.023548573032409575,0.953509990985577
0.0025382866825064804,0.9909295542063578,0.023860540241003036,0.9509793795072116
0.0014062882883937803,0.9955802688924563,0.023343724499378975,0.9534896459334936
0.0012285040611622546,0.9962319151829544,0.023835130938095972,0.9544176933092948
0.0011739790306615563,0.9965202171007245,0.024006775968397658,0.9542345878405448
0.0011714739675921777,0.9964528447309418,0.024387330132109735,0.9535678961338142
0.0013113758679961728,0.9957968451488577,0.0243615755753126,0.9540076622596155
0.0014613165626889137,0.9950934257834266,0.02521538176127554,0.953414525741186
0.0014417459829365877,0.9952801508975245,0.024374887507292442,0.953140650040064
0.0016241286249075403,0.9945013263028366,0.02538724209201367,0.9531171749799681
0.0014195154475062802,0.9953237874631836,0.02494467620757253,0.9531187399839745
0.0015537955157663424,0.9947909238431023,0.024986263320897706,0.9526946238982372
0.0014664550367199853,0.9950404607357975,0.0253165003474957,0.9529450245392628
0.001337474086303619,0.995625926629209,0.024760036253913615,0.9535052959735578
0.0014171233086694333,0.9952730508862473,0.02564561495091766,0.9533394055488781
0.0014230514720714998,0.9951911675445114,0.02569231067415482,0.9525271684695514
0.001337129165128191,0.9955808389663545,0.02535632769286167,0.9531234349959936
0.0012826884501209617,0.9958213583264786,0.02542805248716225,0.9538605518830128
0.001287667162394289,0.9957650246603603,0.025743843614084955,0.9533331455328525
0.0012852152666722261,0.9957783954845173,0.025774620332716342,0.9529731946113782
0.0012831052267613858,0.9958110969963118,0.0249921426778504,0.9536790114182692
0.0012620908593588755,0.9958052926075305,0.026374124383437447,0.9531484750600963
0.001219660393484438,0.995946826408974,0.025699975250366453,0.9534160907451924
0.0011859003797297747,0.9961971925000662,0.025732233848733205,0.953571026141827
0.0011231321583067655,0.996342457694298,0.02575033089669887,0.9535365960536858
0.0011539213407514282,0.9963305379673362,0.02615252549003344,0.9536915314503206
0.001100484468212514,0.9964767878346645,0.026249888939977,0.9535193810096154
0.001217636315913186,0.9962211356037891,0.026429444095507886,0.9536226712740384
0.0011847315479076212,0.9961884859168944,0.02693345758598298,0.9536336263020834
0.0011288978369157936,0.9963027079961261,0.02616788525483571,0.953838641826923
0.0010695224718557203,0.9965794011363335,0.026134838694512535,0.9533847906650642
0.0011114728157544265,0.9964676666522939,0.026484567681715514,0.9536304962940706
0.0010265138668071837,0.9967938525718417,0.026037518652932096,0.9537009214743589
0.0010745312263948986,0.9965017674363839,0.027311742824773926,0.9535272060296474
0.0010080927920411863,0.9967874781091622,0.026690953435415093,0.9538542918669872
0.0010441270044267662,0.9967099480590124,0.026804658516387764,0.9531844701522436
0.0010065673321909417,0.9967845759147717,0.026961333094125923,0.9537666516426282
0.0009745398024462514,0.996918698755539,0.026600369717925787,0.9541046925080128
0.0009298627944430858,0.9970857304077003,0.026619325469558437,0.9540452223557693
0.0010573487697381134,0.9966323661839627,0.02709817956201732,0.9535678961338142
0.0009454330220618056,0.997014782119829,0.027303167022182606,0.9542471078725961
0.0008907361649605341,0.9972588255731418,0.027320030581904575,0.9541140825320514
0.000889165190439003,0.9973647038435003,0.02794778093326992,0.9543472681290064
0.0009273957040091985,0.9971590108160638,0.02655615659508233,0.954021747295673
0.0006813933584612539,0.9980782290643989,0.026805782797358308,0.9552283653846153
0.0007052513265487897,0.9980003362399501,0.02720589364859431,0.9544129982972755
0.0006388796776553487,0.9981112933504922,0.02752428103121929,0.9551501151842948
0.000766000554696166,0.9976894904907527,0.02730274738375253,0.9541594676482372
0.0008372250933804645,0.9974534280720141,0.027672689349856228,0.9537603916266025
0.0009604939741824833,0.9969504674191365,0.027227459873150412,0.9538370768229166
0.0008672302958948095,0.9973009592167059,0.027083231582461547,0.9540186172876602
0.0007933986990168616,0.9975252055582827,0.027457230520667508,0.9542471078725961
0.0007990581727239007,0.9975388873318386,0.027456416850327514,0.9544051732772436
0.0007611782120508371,0.9976883503429564,0.02772284375775295,0.9541406876001602
0.0007469876101104785,0.997723850399342,0.02808025779086165,0.9545820187299681
0.0008375538057452402,0.9974159068445354,0.027704340032263037,0.9540906074719552
0.0009554308437039624,0.9968437599503809,0.028294437826843932,0.9536524063501602
0.0007661567066001054,0.9976807839075809,0.02843777915404644,0.9538699419070514
0.0007939932035488983,0.9974641558262796,0.027886778150180664,0.9541375575921475
0.000814501787358352,0.9973743950997692,0.02823523683764506,0.9537369165665064
0.0007467177643212531,0.9976918744361452,0.028389231714148384,0.9546117538060898
0.0008825399918636232,0.9971537765011809,0.028579732791210215,0.9538949819711539
0.0008117695743736974,0.9974655032736752,0.028771014010999352,0.9537478715945514
0.0007002059707126785,0.9979207331938068,0.028702887992646236,0.954337878104968
0.0007018938977696782,0.9979676865530552,0.028523888788186014,0.9541469476161858
0.0006672234805363477,0.9980339705999416,0.028969919978408143,0.9545350686097759
0.0006853312971041697,0.9979576325224879,0.029638972994386375,0.9544677734375
0.0007015940975155075,0.997843825042455,0.029136622295482084,0.9544317783453526
0.0006925090629948855,0.9979147215054264,0.028728667748509906,0.9539419320913461
0.0006601884954602713,0.9980767261423037,0.02881011587063161,0.9547416491386218
0.0010624483555702559,0.9965131170894472,0.030197802766148623,0.9519152519030448
0.0007186885842883275,0.9978180162423381,0.029338303676922806,0.9541234725560898
0.0006090757123042199,0.9982892600565182,0.029296320998885978,0.9544176933092947
0.0005884788521070079,0.998346060146735,0.02891610581233787,0.954452123397436
0.0007362922557239157,0.9977324533327142,0.029954664283044014,0.9533988757011219
0.0006927354588207784,0.9978807243711358,0.029804602313864354,0.9543378781049681
0.0006245417146034635,0.9981159057665774,0.029819174662407022,0.9544583834134616
0.0006179285474928647,0.9981818270391647,0.02929061762794542,0.9548981495392629
0.0006856418693972743,0.9978040235193834,0.02987806775975817,0.9539810571915064
0.000672209958475127,0.9979344149673628,0.029873436394458015,0.9545961037660257
0.000657095219963439,0.9979910077579802,0.02920820740594839,0.9546759189703526
0.0004643153162450465,0.9987182665773344,0.029518846587355558,0.9548621544471154
0.00046795629197992635,0.9987721644731605,0.029020589834544808,0.9550812550080128
0.0005055200505632105,0.9986406328773848,0.0299032542485899,0.954887194511218
0.0004973274745627081,0.9986183999953565,0.029984469316938583,0.9547103490584936
0.0005476970386818248,0.9984094419992304,0.030041415108523022,0.9545068985376602
0.0006087033710789119,0.9982157205236555,0.029815408551561024,0.9543957832532052
0.0006155045803546521,0.9981941613653249,0.0301773779647192,0.9543691781850961
0.0005952199536854414,0.9981990329059092,0.030685214265152656,0.9545319386017628
0.0007139046796787563,0.9977683679882984,0.030542686630118016,0.953937237079327
0.0005608158457996595,0.998259512564014,0.030328419476669904,0.9546602689302884
0.0005031783272118898,0.9985563137653568,0.02990381797038329,0.9549263196113782
0.000675857364541471,0.9977740687272799,0.03192173220547071,0.9533409705528847
0.0004994277546736683,0.9985885488530528,0.02992892421025317,0.9548543294270834
0.0005092282547597719,0.9985412327195053,0.03126225734498197,0.9543378781049681
0.00046293778175194726,0.9987043256792794,0.030431869774474762,0.9543989132612181
0.0005250470744756013,0.9984427135849231,0.03054261013069966,0.9544849884815706
0.0005691548188636184,0.9982419957478708,0.030427602517496172,0.954345703125
0.0005178102275154098,0.9984746377232202,0.030474510393105447,0.9546101888020834
0.0005530432648599177,0.9983025790557752,0.03056085708279473,0.9541031275040064
0.001954111443402354,0.9930913780779845,0.02659376012161374,0.9496772961738782
0.000437098527990173,0.9988705281330432,0.028434136615639243,0.9549904847756411
0.0002682178535155697,0.999439461883408,0.028879182781868924,0.9555977063301281
0.00025102267465113053,0.999455009353358,0.029351255400494363,0.9554772010216346
0.00020901378136620993,0.9995799591868549,0.03017346580357601,0.9556743915264424
0.00021514199294866117,0.999568143109693,0.029866372846299782,0.9558887970753206
0.00030362517934453344,0.9992769389975322,0.0301845506716442,0.9548918895232372
0.0004719482697799672,0.9986550920244381,0.030867352766411688,0.9545788887219553
0.0006673526949854254,0.997954160254199,0.03086620529938955,0.9534677358774039
0.0005469198554421195,0.9983612448423861,0.03047641384182498,0.9545679336939102
0.0005524715544674713,0.9983816120280203,0.030775231299533818,0.954441168369391
0.0004913549977891103,0.9985811897172764,0.03080351641983725,0.9544709034455128
0.0005381780764573012,0.9983703141998568,0.03119055832697389,0.9544349083533654
0.00043935843881007155,0.9987178001532359,0.03094059776534171,0.9553066155849358
0.0007589814030500589,0.9975607056146681,0.030327167701519404,0.9535929361979166
0.0006431035450534402,0.9979519317835063,0.03104573493571176,0.9535898061899039
0.00040797690039429075,0.9988330069055643,0.03113317528429131,0.9552314953926282
0.0003594821513934017,0.9990574605467402,0.031138214205081265,0.9552314953926282
0.0003758983248475398,0.9990187991714649,0.030524890794670984,0.9551782852564102
0.00034134347191001625,0.9990701058222995,0.031393348166602664,0.9555335411658653
0.0004495036578456602,0.998743194354154,0.031904324860079214,0.954879369491186
0.00043040234646109986,0.9987491023927351,0.03139949385270787,0.9547087840544872
0.0006725513365528455,0.9978060965153767,0.03293417672587869,0.9533049754607372
0.0004892927484071057,0.9985201918101734,0.03224313638929743,0.9544161283052884
0.0005217580404811259,0.9984084055012339,0.03137722967464166,0.9539528871193911
0.0004719341139313285,0.9986027488756068,0.03179733522119932,0.9540624373998398
0.0004032431772976358,0.9988624434486693,0.03145153695853272,0.95513916015625
0.00044115845050956144,0.9987500870658317,0.03208602955661869,0.9552377554086537
0.0005395671154629239,0.9984657756653488,0.031502066917407014,0.9543989132612181
0.00046215912276532315,0.9986202138668506,0.03151699886560285,0.9545350686097755
0.00043944163297406384,0.9986679445995967,0.03204187496642893,0.9542361528445512
0.00039020859149366624,0.9989296603437524,0.03226470661077959,0.9545491536458334
0.00039865579199637894,0.9989271209236606,0.031174310424830765,0.9552565354567307
0.0004267477663821173,0.9987369753661739,0.032323624351799175,0.9544176933092948
0.00041429617186977463,0.9988025338644626,0.032666932025070615,0.9548136393229166
0.0003637105964537007,0.9990027334525169,0.032612934985081665,0.955341045673077
0.0004972566620067218,0.99847468954812,0.03195697417928992,0.9539481921073718
0.00041415358306863553,0.9988374120220499,0.032036369702836964,0.9549278846153846
0.0003754774070615805,0.9988848318053971,0.0324591432872694,0.9547807742387819
0.0004143547477822379,0.9988477770020165,0.03215973236365244,0.9551548101963142
0.00046288568811410737,0.9986963964696048,0.03189034037738262,0.9546367938701922
0.0004945581640151325,0.9984766070694139,0.03196412910377452,0.9543503981370193
0.00040991809203460677,0.9989094486328176,0.032242420595139265,0.9545319386017628
0.00042583325888813817,0.9987596746723009,0.032009611939429305,0.9543832632211539
0.00033217777691450285,0.9991064869019821,0.03272389241222603,0.9554349459134617
0.006442931977950555,0.9860822676751931,0.04722789353885067,0.9428883087940707
0.0003675704734763256,0.9989816925431847,0.031136590895281795,0.9546180138221154
0.0002057026694734965,0.9995632715691087,0.03184906562091783,0.9559091421274039
0.00017694507015820994,0.9996487308289331,0.031827730849424064,0.9561000726161858
0.00015096546029467125,0.9997061009930481,0.03207171068061143,0.9563285632011219
0.00015162410306194306,0.9996946476901849,0.033068115376712136,0.9562111879006411
0.0014770760561387585,0.994546154841192,0.036417468669242226,0.9506788987379808
0.00039624365054059465,0.9988545142389949,0.03224362642989339,0.9551516801883014
0.00031819078316149875,0.999072126993393,0.03281661745374246,0.9553191356169872
0.00031926591736307597,0.9991528701873326,0.03247028209928734,0.9554380759214745
0.00041167524486890837,0.9988521821185024,0.03293658729429202,0.9551782852564102
0.0003774952783878118,0.9989734523841112,0.03256458312777492,0.9547526041666666
0.0004817463172321164,0.9986306824966168,0.03325265966608034,0.9543488331330129
0.0004819009682169339,0.9986840621434447,0.0334554678411223,0.9547979892828525
0.00038603826923801714,0.9988890814471834,0.033557633815992936,0.9548308543669872
0.0002825377708058982,0.9992412316415475,0.03292774771883463,0.955391125801282
0.0003464998750670864,0.9990162079264733,0.03380159969674423,0.9549717047275642
0.00032538750474894577,0.9991285643093109,0.033226460102014244,0.9550765599959936
0.0004033078908881918,0.9988456003562237,0.03292131644169179,0.95513916015625
0.0005615029979222861,0.9983620740407834,0.0341698259532374,0.954082782451923
0.0003825312899366896,0.998886075602993,0.03338504880472707,0.9550045698116986
0.0004183145137433268,0.9987480658947381,0.03367789322995426,0.954398913261218
0.00038975133594400105,0.998937226779128,0.03277178371596771,0.9552393204126602
0.0002834151001141256,0.9992805149156208,0.032876205189192355,0.9556290064102565
0.0003305740712121528,0.9991184584538436,0.03272097749383344,0.9552753155048078
0.0003445355605884537,0.999050412360363,0.03298163832126496,0.9553316556490387
0.00032084771350935525,0.9990819218994613,0.0332321375074874,0.9549560546875
0.00031391592949042577,0.9991007861630005,0.033152622636407614,0.955078125
0.0003738142509696506,0.998900690224746,0.0338886684718697,0.9545632386818911
0.0004165503746356696,0.9988039849616578,0.0337147103176297,0.954398913261218
0.0003203950068035587,0.9991354570209886,0.033796136291736424,0.9553520007011218
0.0006169004420877221,0.9982391972032795,0.03298359534528572,0.9540076622596153
0.0002934542474173262,0.9992072345072572,0.0328827928994239,0.9551986303084936
0.0003134139719254216,0.999145251927057,0.034233225174830295,0.9548465044070512
0.000269228221310643,0.9992907762457877,0.03412132549662298,0.9553253956330128
